# wavenumber,absorbance
2187.182,0.122
2187.243,0.113
2187.303,0.108
2187.363,0.104
2187.424,0.101
2187.484,0.099
2187.544,0.097
2187.604,0.096
2187.665,0.095
2187.725,0.094
2187.785,0.093
2187.845,0.093
2187.906,0.092
2187.966,0.092
2188.026,0.091
2188.086,0.091
2188.147,0.091
2188.207,0.091
2188.267,0.091
2188.327,0.091
2188.388,0.091
2188.448,0.091
2188.508,0.091
2188.569,0.091
2188.629,0.092
2188.689,0.092
2188.749,0.093
2188.810,0.093
2188.870,0.094
2188.930,0.095
2188.990,0.097
2189.051,0.098
2189.111,0.101
2189.171,0.104
2189.231,0.108
2189.292,0.115
2189.352,0.125
2189.412,0.140
2189.472,0.162
2189.533,0.192
2189.593,0.233
2189.653,0.284
2189.714,0.344
2189.774,0.408
2189.834,0.467
2189.894,0.506
2189.955,0.513
2190.015,0.485
2190.075,0.432
2190.135,0.367
2190.196,0.304
2190.256,0.249
2190.316,0.204
2190.376,0.170
2190.437,0.146
2190.497,0.128
2190.557,0.117
2190.617,0.109
2190.678,0.104
2190.738,0.101
2190.798,0.098
2190.859,0.096
2190.919,0.095
2190.979,0.094
2191.039,0.093
2191.100,0.092
2191.160,0.091
2191.220,0.091
2191.281,0.090
2191.341,0.090
2191.401,0.090
2191.461,0.090
2191.521,0.090
2191.582,0.090
2191.642,0.089
2191.702,0.089
2191.762,0.089
2191.823,0.089
2191.883,0.090
2191.943,0.090
2192.004,0.090
2192.064,0.091
2192.124,0.091
2192.184,0.092
2192.245,0.092
2192.305,0.093
2192.365,0.095
2192.426,0.097
2192.486,0.099
2192.546,0.102
2192.606,0.107
2192.667,0.114
2192.727,0.125
2192.787,0.142
2192.847,0.166
2192.907,0.199
2192.968,0.242
2193.028,0.294
2193.088,0.353
2193.149,0.410
2193.209,0.455
2193.269,0.476
2193.329,0.464
2193.390,0.424
2193.450,0.368
2193.510,0.308
2193.571,0.253
2193.631,0.207
2193.691,0.171
2193.751,0.145
2193.812,0.127
2193.872,0.115
2193.932,0.107
2193.992,0.102
2194.053,0.099
2194.113,0.096
2194.173,0.094
2194.233,0.093
2194.294,0.092
2194.354,0.091
2194.414,0.091
2194.474,0.090
2194.535,0.090
2194.595,0.089
2194.655,0.089
2194.716,0.089
2194.776,0.089
2194.836,0.089
2194.896,0.089
2194.957,0.089
2195.017,0.088
2195.077,0.088
2195.137,0.088
2195.198,0.088
2195.258,0.089
2195.318,0.089
2195.378,0.090
2195.439,0.090
2195.499,0.090
2195.559,0.091
2195.619,0.092
2195.680,0.093
2195.740,0.094
2195.800,0.096
2195.861,0.099
2195.921,0.103
2195.981,0.110
2196.041,0.120
2196.102,0.136
2196.162,0.158
2196.222,0.190
2196.282,0.231
2196.343,0.280
2196.403,0.334
2196.463,0.385
2196.523,0.422
2196.584,0.436
2196.644,0.421
2196.704,0.382
2196.764,0.330
2196.825,0.276
2196.885,0.226
2196.945,0.186
2197.006,0.155
2197.066,0.133
2197.126,0.118
2197.186,0.108
2197.247,0.102
2197.307,0.098
2197.367,0.095
2197.427,0.093
2197.488,0.092
2197.548,0.091
2197.608,0.090
2197.668,0.090
2197.729,0.089
2197.789,0.089
2197.849,0.088
2197.910,0.088
2197.970,0.087
2198.030,0.087
2198.090,0.087
2198.151,0.088
2198.211,0.088
2198.271,0.088
2198.331,0.087
2198.392,0.087
2198.452,0.087
2198.512,0.087
2198.573,0.088
2198.633,0.088
2198.693,0.088
2198.753,0.089
2198.813,0.089
2198.874,0.089
2198.934,0.090
2198.994,0.091
2199.055,0.093
2199.115,0.095
2199.175,0.098
2199.235,0.103
2199.296,0.111
2199.356,0.123
2199.416,0.142
2199.476,0.168
2199.537,0.204
2199.597,0.247
2199.657,0.295
2199.718,0.342
2199.778,0.379
2199.838,0.396
2199.898,0.388
2199.958,0.357
2200.019,0.312
2200.079,0.263
2200.139,0.218
2200.200,0.179
2200.260,0.149
2200.320,0.128
2200.380,0.113
2200.441,0.104
2200.501,0.099
2200.561,0.095
2200.621,0.093
2200.682,0.091
2200.742,0.090
2200.802,0.089
2200.863,0.088
2200.923,0.088
2200.983,0.088
2201.043,0.087
2201.104,0.087
2201.164,0.087
2201.224,0.086
2201.284,0.086
2201.345,0.086
2201.405,0.086
2201.465,0.087
2201.525,0.087
2201.586,0.086
2201.646,0.086
2201.706,0.086
2201.767,0.086
2201.827,0.086
2201.887,0.087
2201.947,0.087
2202.008,0.088
2202.068,0.088
2202.128,0.088
2202.188,0.089
2202.249,0.090
2202.309,0.091
2202.369,0.093
2202.429,0.096
2202.490,0.101
2202.550,0.109
2202.610,0.122
2202.670,0.141
2202.731,0.167
2202.791,0.202
2202.851,0.243
2202.912,0.286
2202.972,0.325
2203.032,0.352
2203.092,0.358
2203.153,0.342
2203.213,0.309
2203.273,0.267
2203.333,0.223
2203.394,0.185
2203.454,0.153
2203.514,0.130
2203.574,0.114
2203.635,0.104
2203.695,0.097
2203.755,0.094
2203.815,0.091
2203.876,0.090
2203.936,0.089
2203.996,0.088
2204.057,0.087
2204.117,0.087
2204.177,0.087
2204.237,0.086
2204.298,0.086
2204.358,0.086
2204.418,0.085
2204.478,0.085
2204.539,0.085
2204.599,0.085
2204.659,0.085
2204.719,0.085
2204.780,0.085
2204.840,0.085
2204.900,0.085
2204.960,0.085
2205.021,0.085
2205.081,0.086
2205.141,0.086
2205.202,0.086
2205.262,0.086
2205.322,0.087
2205.382,0.087
2205.443,0.088
2205.503,0.089
2205.563,0.090
2205.623,0.093
2205.684,0.097
2205.744,0.104
2205.804,0.115
2205.865,0.131
2205.925,0.155
2205.985,0.186
2206.045,0.222
2206.105,0.260
2206.166,0.294
2206.226,0.317
2206.286,0.322
2206.347,0.308
2206.407,0.278
2206.467,0.241
2206.527,0.203
2206.588,0.169
2206.648,0.141
2206.708,0.121
2206.769,0.107
2206.829,0.099
2206.889,0.094
2206.949,0.091
2207.010,0.089
2207.070,0.088
2207.130,0.087
2207.190,0.086
2207.250,0.086
2207.311,0.086
2207.371,0.086
2207.431,0.085
2207.492,0.085
2207.552,0.085
2207.612,0.084
2207.672,0.084
2207.733,0.085
2207.793,0.085
2207.853,0.085
2207.914,0.085
2207.974,0.085
2208.034,0.084
2208.094,0.084
2208.155,0.084
2208.215,0.085
2208.275,0.085
2208.335,0.085
2208.396,0.085
2208.456,0.086
2208.516,0.086
2208.576,0.086
2208.637,0.087
2208.697,0.088
2208.757,0.089
2208.817,0.092
2208.878,0.097
2208.938,0.104
2208.998,0.117
2209.059,0.135
2209.119,0.160
2209.179,0.190
2209.239,0.223
2209.300,0.254
2209.360,0.278
2209.420,0.288
2209.480,0.281
2209.541,0.260
2209.601,0.230
2209.661,0.196
2209.721,0.165
2209.782,0.139
2209.842,0.119
2209.902,0.105
2209.962,0.097
2210.023,0.092
2210.083,0.089
2210.143,0.087
2210.204,0.086
2210.264,0.086
2210.324,0.085
2210.384,0.085
2210.445,0.085
2210.505,0.085
2210.565,0.085
2210.625,0.084
2210.686,0.084
2210.746,0.084
2210.806,0.084
2210.866,0.084
2210.927,0.084
2210.987,0.084
2211.047,0.084
2211.107,0.084
2211.168,0.084
2211.228,0.084
2211.288,0.084
2211.349,0.084
2211.409,0.084
2211.469,0.084
2211.529,0.084
2211.590,0.085
2211.650,0.085
2211.710,0.085
2211.771,0.085
2211.831,0.086
2211.891,0.088
2211.951,0.090
2212.011,0.094
2212.072,0.102
2212.132,0.114
2212.192,0.131
2212.252,0.154
2212.313,0.181
2212.373,0.210
2212.433,0.235
2212.494,0.253
2212.554,0.257
2212.614,0.248
2212.674,0.227
2212.735,0.199
2212.795,0.171
2212.855,0.145
2212.916,0.124
2212.976,0.108
2213.036,0.098
2213.096,0.092
2213.156,0.088
2213.217,0.087
2213.277,0.086
2213.337,0.085
2213.397,0.084
2213.458,0.084
2213.518,0.084
2213.578,0.084
2213.639,0.084
2213.699,0.084
2213.759,0.084
2213.819,0.083
2213.880,0.083
2213.940,0.083
2214.000,0.084
2214.061,0.084
2214.121,0.084
2214.181,0.083
2214.241,0.083
2214.302,0.083
2214.362,0.083
2214.422,0.083
2214.482,0.084
2214.542,0.084
2214.603,0.084
2214.663,0.084
2214.723,0.084
2214.784,0.084
2214.844,0.084
2214.904,0.085
2214.964,0.086
2215.025,0.088
2215.085,0.091
2215.145,0.097
2215.206,0.106
2215.266,0.121
2215.326,0.140
2215.386,0.162
2215.447,0.187
2215.507,0.209
2215.567,0.224
2215.627,0.229
2215.688,0.222
2215.748,0.206
2215.808,0.183
2215.868,0.158
2215.929,0.136
2215.989,0.117
2216.049,0.104
2216.109,0.095
2216.170,0.090
2216.230,0.087
2216.290,0.085
2216.351,0.084
2216.411,0.084
2216.471,0.084
2216.531,0.084
2216.592,0.084
2216.652,0.084
2216.712,0.083
2216.772,0.083
2216.833,0.083
2216.893,0.083
2216.953,0.083
2217.013,0.083
2217.074,0.083
2217.134,0.083
2217.194,0.083
2217.254,0.083
2217.315,0.083
2217.375,0.083
2217.435,0.083
2217.496,0.083
2217.556,0.083
2217.616,0.083
2217.676,0.083
2217.737,0.083
2217.797,0.083
2217.857,0.083
2217.917,0.084
2217.978,0.084
2218.038,0.085
2218.098,0.087
2218.158,0.091
2218.219,0.097
2218.279,0.107
2218.339,0.121
2218.399,0.139
2218.460,0.159
2218.520,0.179
2218.580,0.195
2218.641,0.204
2218.701,0.202
2218.761,0.192
2218.821,0.175
2218.882,0.154
2218.942,0.134
2219.002,0.117
2219.063,0.104
2219.123,0.095
2219.183,0.089
2219.243,0.086
2219.303,0.085
2219.364,0.084
2219.424,0.083
2219.484,0.083
2219.544,0.083
2219.605,0.083
2219.665,0.083
2219.725,0.083
2219.786,0.083
2219.846,0.083
2219.906,0.083
2219.966,0.083
2220.027,0.083
2220.087,0.083
2220.147,0.083
2220.208,0.083
2220.268,0.083
2220.328,0.083
2220.388,0.082
2220.448,0.083
2220.509,0.083
2220.569,0.083
2220.629,0.083
2220.689,0.083
2220.750,0.083
2220.810,0.083
2220.870,0.083
2220.931,0.083
2220.991,0.084
2221.051,0.084
2221.111,0.086
2221.172,0.089
2221.232,0.095
2221.292,0.104
2221.353,0.116
2221.413,0.131
2221.473,0.148
2221.533,0.164
2221.594,0.177
2221.654,0.182
2221.714,0.180
2221.774,0.170
2221.834,0.155
2221.895,0.138
2221.955,0.122
2222.015,0.108
2222.076,0.098
2222.136,0.091
2222.196,0.087
2222.256,0.085
2222.317,0.083
2222.377,0.083
2222.437,0.083
2222.498,0.083
2222.558,0.083
2222.618,0.083
2222.678,0.083
2222.739,0.083
2222.799,0.083
2222.859,0.082
2222.919,0.082
2222.979,0.082
2223.040,0.083
2223.100,0.083
2223.160,0.083
2223.221,0.083
2223.281,0.082
2223.341,0.082
2223.401,0.082
2223.462,0.082
2223.522,0.083
2223.582,0.083
2223.643,0.083
2223.703,0.083
2223.763,0.083
2223.823,0.082
2223.884,0.083
2223.944,0.083
2224.004,0.083
2224.064,0.085
2224.125,0.087
2224.185,0.091
2224.245,0.098
2224.305,0.107
2224.366,0.119
2224.426,0.133
2224.486,0.147
2224.546,0.157
2224.607,0.163
2224.667,0.162
2224.727,0.155
2224.788,0.144
2224.848,0.130
2224.908,0.117
2224.968,0.105
2225.029,0.096
2225.089,0.090
2225.149,0.086
2225.209,0.084
2225.270,0.083
2225.330,0.083
2225.390,0.083
2225.450,0.083
2225.511,0.083
2225.571,0.083
2225.631,0.083
2225.691,0.083
2225.752,0.082
2225.812,0.082
2225.872,0.082
2225.933,0.082
2225.993,0.082
2226.053,0.082
2226.113,0.082
2226.174,0.082
2226.234,0.082
2226.294,0.082
2226.354,0.082
2226.415,0.082
2226.475,0.082
2226.535,0.082
2226.595,0.082
2226.656,0.082
2226.716,0.082
2226.776,0.082
2226.836,0.082
2226.897,0.083
2226.957,0.083
2227.017,0.084
2227.078,0.087
2227.138,0.091
2227.198,0.098
2227.258,0.106
2227.319,0.117
2227.379,0.128
2227.439,0.138
2227.500,0.145
2227.560,0.147
2227.620,0.144
2227.680,0.137
2227.740,0.127
2227.801,0.115
2227.861,0.105
2227.921,0.096
2227.981,0.090
2228.042,0.086
2228.102,0.084
2228.162,0.083
2228.223,0.083
2228.283,0.082
2228.343,0.082
2228.403,0.082
2228.464,0.082
2228.524,0.082
2228.584,0.082
2228.645,0.082
2228.705,0.082
2228.765,0.082
2228.825,0.082
2228.885,0.082
2228.946,0.082
2229.006,0.082
2229.066,0.082
2229.126,0.082
2229.187,0.082
2229.247,0.082
2229.307,0.082
2229.368,0.082
2229.428,0.082
2229.488,0.082
2229.548,0.082
2229.609,0.082
2229.669,0.082
2229.729,0.082
2229.790,0.082
2229.850,0.083
2229.910,0.084
2229.970,0.086
2230.031,0.089
2230.091,0.095
2230.151,0.102
2230.211,0.110
2230.272,0.119
2230.332,0.127
2230.392,0.132
2230.452,0.133
2230.513,0.131
2230.573,0.125
2230.633,0.117
2230.693,0.108
2230.754,0.099
2230.814,0.092
2230.874,0.088
2230.935,0.085
2230.995,0.083
2231.055,0.083
2231.115,0.082
2231.176,0.082
2231.236,0.082
2231.296,0.082
2231.356,0.082
2231.417,0.082
2231.477,0.082
2231.537,0.082
2231.597,0.082
2231.658,0.082
2231.718,0.082
2231.778,0.082
2231.838,0.082
2231.899,0.082
2231.959,0.082
2232.019,0.082
2232.080,0.082
2232.140,0.082
2232.200,0.082
2232.260,0.082
2232.321,0.082
2232.381,0.082
2232.441,0.082
2232.501,0.082
2232.562,0.082
2232.622,0.082
2232.682,0.082
2232.742,0.083
2232.803,0.084
2232.863,0.087
2232.923,0.090
2232.983,0.096
2233.044,0.102
2233.104,0.109
2233.164,0.115
2233.225,0.119
2233.285,0.121
2233.345,0.120
2233.405,0.117
2233.466,0.111
2233.526,0.104
2233.586,0.097
2233.646,0.091
2233.707,0.087
2233.767,0.084
2233.827,0.083
2233.887,0.083
2233.948,0.082
2234.008,0.082
2234.068,0.082
2234.129,0.082
2234.189,0.082
2234.249,0.082
2234.309,0.082
2234.370,0.082
2234.430,0.082
2234.490,0.082
2234.550,0.082
2234.611,0.082
2234.671,0.082
2234.731,0.082
2234.792,0.082
2234.852,0.082
2234.912,0.082
2234.972,0.082
2235.032,0.082
2235.093,0.082
2235.153,0.082
2235.213,0.082
2235.274,0.082
2235.334,0.082
2235.394,0.082
2235.454,0.082
2235.515,0.082
2235.575,0.083
2235.635,0.084
2235.695,0.086
2235.756,0.090
2235.816,0.094
2235.876,0.099
2235.937,0.104
2235.997,0.108
2236.057,0.111
2236.117,0.111
2236.177,0.110
2236.238,0.106
2236.298,0.101
2236.358,0.096
2236.419,0.091
2236.479,0.087
2236.539,0.085
2236.599,0.083
2236.660,0.082
2236.720,0.082
2236.780,0.082
2236.840,0.082
2236.901,0.082
2236.961,0.082
2237.021,0.082
2237.082,0.082
2237.142,0.082
2237.202,0.082
2237.262,0.082
2237.323,0.082
2237.383,0.082
2237.443,0.082
2237.503,0.082
2237.564,0.082
2237.624,0.082
2237.684,0.082
2237.744,0.082
2237.805,0.082
2237.865,0.082
2237.925,0.082
2237.986,0.082
2238.046,0.082
2238.106,0.082
2238.166,0.082
2238.227,0.082
2238.287,0.082
2238.347,0.083
2238.407,0.083
2238.468,0.085
2238.528,0.087
2238.588,0.090
2238.648,0.094
2238.709,0.098
2238.769,0.101
2238.829,0.102
2238.889,0.103
2238.950,0.101
2239.010,0.099
2239.070,0.095
2239.131,0.092
2239.191,0.088
2239.251,0.086
2239.311,0.084
2239.372,0.083
2239.432,0.082
2239.492,0.082
2239.552,0.082
2239.613,0.082
2239.673,0.082
2239.733,0.082
2239.793,0.082
2239.854,0.082
2239.914,0.082
2239.974,0.082
2240.034,0.082
2240.095,0.082
2240.155,0.082
2240.215,0.082
2240.276,0.082
2240.336,0.082
2240.396,0.082
2240.456,0.082
2240.517,0.082
2240.577,0.082
2240.637,0.082
2240.697,0.082
2240.758,0.082
2240.818,0.082
2240.878,0.082
2240.938,0.082
2240.999,0.082
2241.059,0.082
2241.119,0.083
2241.179,0.084
2241.240,0.085
2241.300,0.087
2241.360,0.089
2241.421,0.092
2241.481,0.094
2241.541,0.095
2241.601,0.096
2241.662,0.096
2241.722,0.094
2241.782,0.092
2241.842,0.089
2241.903,0.087
2241.963,0.085
2242.023,0.084
2242.083,0.083
2242.144,0.082
2242.204,0.082
2242.264,0.082
2242.324,0.082
2242.385,0.082
2242.445,0.082
2242.505,0.082
2242.566,0.082
2242.626,0.082
2242.686,0.082
2242.746,0.082
2242.807,0.082
2242.867,0.082
2242.927,0.082
2242.988,0.082
2243.048,0.082
2243.108,0.082
2243.168,0.082
2243.229,0.082
2243.289,0.082
2243.349,0.082
2243.409,0.082
2243.469,0.082
2243.530,0.082
2243.590,0.082
2243.650,0.082
2243.711,0.082
2243.771,0.082
2243.831,0.082
2243.891,0.083
2243.952,0.084
2244.012,0.086
2244.072,0.087
2244.133,0.089
2244.193,0.090
2244.253,0.091
2244.313,0.091
2244.374,0.090
2244.434,0.089
2244.494,0.088
2244.554,0.086
2244.615,0.085
2244.675,0.084
2244.735,0.083
2244.795,0.082
2244.856,0.082
2244.916,0.082
2244.976,0.082
2245.036,0.082
2245.097,0.082
2245.157,0.082
2245.217,0.082
2245.278,0.082
2245.338,0.082
2245.398,0.082
2245.458,0.082
2245.519,0.082
2245.579,0.082
2245.639,0.082
2245.699,0.082
2245.760,0.082
2245.820,0.082
2245.880,0.082
2245.940,0.082
2246.001,0.082
2246.061,0.082
2246.121,0.082
2246.181,0.082
2246.242,0.082
2246.302,0.082
2246.362,0.082
2246.423,0.082
2246.483,0.082
2246.543,0.083
2246.603,0.083
2246.664,0.084
2246.724,0.085
2246.784,0.086
2246.844,0.087
2246.905,0.088
2246.965,0.088
2247.025,0.087
2247.085,0.086
2247.146,0.085
2247.206,0.084
2247.266,0.084
2247.326,0.083
2247.387,0.082
2247.447,0.082
2247.507,0.082
2247.568,0.081
2247.628,0.081
2247.688,0.081
2247.748,0.082
2247.809,0.082
2247.869,0.082
2247.929,0.082
2247.990,0.082
2248.050,0.082
2248.110,0.082
2248.170,0.082
2248.230,0.082
2248.291,0.082
2248.351,0.082
2248.411,0.082
2248.471,0.082
2248.532,0.082
2248.592,0.082
2248.652,0.082
2248.713,0.082
2248.773,0.082
2248.833,0.082
2248.893,0.082
2248.954,0.082
2249.014,0.082
2249.074,0.082
2249.135,0.082
2249.195,0.082
2249.255,0.083
2249.315,0.083
2249.375,0.084
2249.436,0.084
2249.496,0.084
2249.556,0.084
2249.616,0.084
2249.677,0.084
2249.737,0.084
2249.797,0.083
2249.858,0.083
2249.918,0.083
2249.978,0.082
2250.038,0.082
2250.099,0.082
2250.159,0.082
2250.219,0.082
2250.280,0.082
2250.340,0.082
2250.400,0.082
2250.460,0.082
2250.521,0.082
2250.581,0.082
2250.641,0.082
2250.701,0.082
2250.761,0.082
2250.822,0.082
2250.882,0.082
2250.942,0.082
2251.003,0.082
2251.063,0.082
2251.123,0.082
2251.183,0.082
2251.244,0.082
2251.304,0.082
2251.364,0.081
2251.425,0.081
2251.485,0.081
2251.545,0.081
2251.605,0.081
2251.666,0.081
2251.726,0.082
2251.786,0.082
2251.846,0.082
2251.906,0.083
2251.967,0.083
2252.027,0.083
2252.087,0.084
2252.148,0.084
2252.208,0.084
2252.268,0.083
2252.328,0.083
2252.389,0.083
2252.449,0.083
2252.509,0.082
2252.570,0.082
2252.630,0.082
2252.690,0.082
2252.750,0.082
2252.811,0.082
2252.871,0.082
2252.931,0.082
2252.991,0.082
2253.052,0.082
2253.112,0.082
2253.172,0.082
2253.232,0.082
2253.293,0.081
2253.353,0.081
2253.413,0.081
2253.473,0.081
2253.534,0.081
2253.594,0.081
2253.654,0.081
2253.715,0.081
2253.775,0.081
2253.835,0.081
2253.895,0.082
2253.956,0.082
2254.016,0.082
2254.076,0.082
2254.136,0.082
2254.197,0.082
2254.257,0.082
2254.317,0.082
2254.377,0.082
2254.438,0.083
2254.498,0.083
2254.558,0.083
2254.618,0.083
2254.679,0.083
2254.739,0.083
2254.799,0.083
2254.860,0.082
2254.920,0.082
2254.980,0.082
2255.040,0.082
2255.101,0.082
2255.161,0.082
2255.221,0.081
2255.281,0.081
2255.342,0.081
2255.402,0.081
2255.462,0.081
2255.522,0.081
2255.583,0.081
2255.643,0.081
2255.703,0.081
2255.763,0.081
2255.824,0.081
2255.884,0.082
2255.944,0.082
2256.005,0.082
2256.065,0.082
2256.125,0.082
2256.185,0.082
2256.246,0.082
2256.306,0.082
2256.366,0.082
2256.427,0.082
2256.487,0.082
2256.547,0.082
2256.607,0.082
2256.667,0.082
2256.728,0.082
2256.788,0.082
2256.848,0.082
2256.908,0.082
2256.969,0.082
2257.029,0.082
2257.089,0.082
2257.150,0.082
2257.210,0.081
2257.270,0.081
2257.330,0.081
2257.391,0.081
2257.451,0.081
2257.511,0.081
2257.572,0.081
2257.632,0.081
2257.692,0.081
2257.752,0.081
2257.813,0.082
2257.873,0.082
2257.933,0.082
2257.993,0.082
2258.053,0.082
2258.114,0.082
2258.174,0.082
2258.234,0.082
2258.295,0.082
2258.355,0.082
2258.415,0.082
2258.475,0.082
2258.536,0.082
2258.596,0.082
2258.656,0.082
2258.717,0.082
2258.777,0.082
2258.837,0.082
2258.897,0.082
2258.958,0.081
2259.018,0.081
2259.078,0.081
2259.138,0.081
2259.198,0.080
2259.259,0.080
2259.319,0.080
2259.379,0.080
2259.440,0.081
2259.500,0.081
2259.560,0.081
2259.620,0.082
2259.681,0.082
2259.741,0.082
2259.801,0.082
2259.862,0.082
2259.922,0.082
2259.982,0.082
2260.042,0.082
2260.103,0.082
2260.163,0.082
2260.223,0.082
2260.283,0.082
2260.344,0.082
2260.404,0.082
2260.464,0.082
2260.524,0.082
2260.585,0.082
2260.645,0.082
2260.705,0.082
2260.765,0.082
2260.826,0.081
2260.886,0.081
2260.946,0.081
2261.007,0.081
2261.067,0.080
2261.127,0.080
2261.187,0.080
2261.248,0.080
2261.308,0.080
2261.368,0.081
2261.428,0.081
2261.489,0.081
2261.549,0.081
2261.609,0.082
2261.669,0.082
2261.730,0.082
2261.790,0.082
2261.850,0.082
2261.910,0.082
2261.971,0.082
2262.031,0.082
2262.091,0.082
2262.152,0.082
2262.212,0.082
2262.272,0.082
2262.332,0.082
2262.393,0.082
2262.453,0.082
2262.513,0.082
2262.573,0.081
2262.634,0.081
2262.694,0.081
2262.754,0.081
2262.814,0.080
2262.875,0.080
2262.935,0.080
2262.995,0.080
2263.055,0.080
2263.116,0.080
2263.176,0.080
2263.236,0.080
2263.297,0.081
2263.357,0.081
2263.417,0.081
2263.477,0.081
2263.538,0.082
2263.598,0.082
2263.658,0.082
2263.719,0.082
2263.779,0.082
2263.839,0.082
2263.899,0.082
2263.959,0.082
2264.020,0.082
2264.080,0.082
2264.140,0.082
2264.200,0.082
2264.261,0.082
2264.321,0.082
2264.381,0.082
2264.442,0.081
2264.502,0.081
2264.562,0.081
2264.622,0.081
2264.683,0.080
2264.743,0.080
2264.803,0.080
2264.864,0.080
2264.924,0.080
2264.984,0.080
2265.044,0.080
2265.104,0.081
2265.165,0.081
2265.225,0.081
2265.285,0.082
2265.345,0.082
2265.406,0.082
2265.466,0.082
2265.526,0.082
2265.587,0.082
2265.647,0.082
2265.707,0.082
2265.767,0.082
2265.828,0.082
2265.888,0.082
2265.948,0.082
2266.009,0.082
2266.069,0.082
2266.129,0.082
2266.189,0.082
2266.250,0.081
2266.310,0.081
2266.370,0.081
2266.430,0.080
2266.491,0.080
2266.551,0.080
2266.611,0.079
2266.671,0.079
2266.732,0.080
2266.792,0.080
2266.852,0.080
2266.912,0.080
2266.973,0.081
2267.033,0.081
2267.093,0.082
2267.154,0.082
2267.214,0.082
2267.274,0.082
2267.334,0.082
2267.395,0.082
2267.455,0.082
2267.515,0.082
2267.575,0.082
2267.636,0.082
2267.696,0.082
2267.756,0.082
2267.816,0.082
2267.877,0.082
2267.937,0.082
2267.997,0.081
2268.057,0.081
2268.118,0.081
2268.178,0.081
2268.238,0.080
2268.299,0.080
2268.359,0.079
2268.419,0.079
2268.479,0.079
2268.540,0.080
2268.600,0.080
2268.660,0.080
2268.720,0.081
2268.781,0.081
2268.841,0.081
2268.901,0.082
2268.961,0.082
2269.022,0.082
2269.082,0.082
2269.142,0.082
2269.202,0.082
2269.263,0.082
2269.323,0.082
2269.383,0.082
2269.444,0.082
2269.504,0.082
2269.564,0.082
2269.624,0.082
2269.685,0.082
2269.745,0.081
2269.805,0.081
2269.865,0.081
2269.926,0.080
2269.986,0.080
2270.046,0.080
2270.106,0.080
2270.167,0.079
2270.227,0.079
2270.287,0.080
2270.348,0.080
2270.408,0.080
2270.468,0.081
2270.528,0.081
2270.589,0.081
2270.649,0.082
2270.709,0.082
2270.769,0.082
2270.830,0.082
2270.890,0.082
2270.950,0.082
2271.010,0.082
2271.071,0.082
2271.131,0.082
2271.191,0.082
2271.251,0.082
2271.312,0.082
2271.372,0.082
2271.432,0.082
2271.493,0.081
2271.553,0.081
2271.613,0.081
2271.673,0.080
2271.734,0.080
2271.794,0.080
2271.854,0.079
2271.914,0.079
2271.975,0.080
2272.035,0.080
2272.095,0.080
2272.156,0.080
2272.216,0.081
2272.276,0.081
2272.336,0.081
2272.396,0.082
2272.457,0.082
2272.517,0.082
2272.577,0.082
2272.638,0.082
2272.698,0.082
2272.758,0.082
2272.818,0.082
2272.879,0.082
2272.939,0.082
2272.999,0.082
2273.059,0.082
2273.120,0.082
2273.180,0.082
2273.240,0.081
2273.301,0.081
2273.361,0.081
2273.421,0.080
2273.481,0.080
2273.542,0.080
2273.602,0.080
2273.662,0.080
2273.722,0.080
2273.783,0.080
2273.843,0.080
2273.903,0.081
2273.963,0.081
2274.024,0.081
2274.084,0.082
2274.144,0.082
2274.205,0.082
2274.265,0.082
2274.325,0.082
2274.385,0.082
2274.446,0.082
2274.506,0.082
2274.566,0.082
2274.626,0.082
2274.687,0.082
2274.747,0.082
2274.807,0.082
2274.867,0.081
2274.928,0.081
2274.988,0.081
2275.048,0.081
2275.108,0.080
2275.169,0.080
2275.229,0.080
2275.289,0.080
2275.350,0.080
2275.410,0.080
2275.470,0.080
2275.530,0.080
2275.591,0.081
2275.651,0.081
2275.711,0.081
2275.771,0.082
2275.832,0.082
2275.892,0.082
2275.952,0.082
2276.012,0.082
2276.073,0.082
2276.133,0.082
2276.193,0.082
2276.253,0.082
2276.314,0.082
2276.374,0.082
2276.434,0.082
2276.495,0.082
2276.555,0.082
2276.615,0.081
2276.675,0.081
2276.736,0.081
2276.796,0.081
2276.856,0.080
2276.916,0.080
2276.977,0.080
2277.037,0.080
2277.097,0.080
2277.157,0.080
2277.218,0.081
2277.278,0.081
2277.338,0.081
2277.398,0.082
2277.459,0.082
2277.519,0.082
2277.579,0.082
2277.640,0.082
2277.700,0.082
2277.760,0.082
2277.820,0.082
2277.881,0.082
2277.941,0.082
2278.001,0.082
2278.061,0.082
2278.122,0.082
2278.182,0.082
2278.242,0.081
2278.302,0.081
2278.363,0.081
2278.423,0.081
2278.483,0.081
2278.543,0.080
2278.604,0.080
2278.664,0.081
2278.724,0.081
2278.785,0.081
2278.845,0.081
2278.905,0.081
2278.965,0.081
2279.026,0.082
2279.086,0.082
2279.146,0.082
2279.207,0.082
2279.267,0.082
2279.327,0.082
2279.387,0.082
2279.448,0.082
2279.508,0.082
2279.568,0.082
2279.628,0.082
2279.688,0.082
2279.749,0.082
2279.809,0.082
2279.869,0.081
2279.930,0.081
2279.990,0.081
2280.050,0.081
2280.110,0.081
2280.171,0.081
2280.231,0.081
2280.291,0.081
2280.352,0.081
2280.412,0.081
2280.472,0.081
2280.532,0.082
2280.593,0.082
2280.653,0.082
2280.713,0.082
2280.773,0.082
