Energy(1/cm),Absorbance
3.625066e+002,-2.629493e-003
3.625216e+002,-3.109307e-003
3.625367e+002,-3.503670e-003
3.625518e+002,-3.756481e-003
3.625668e+002,-3.829990e-003
3.625819e+002,-3.717981e-003
3.625970e+002,-3.445589e-003
3.626120e+002,-3.061702e-003
3.626271e+002,-2.623466e-003
3.626422e+002,-2.179546e-003
3.626572e+002,-1.756622e-003
3.626723e+002,-1.359744e-003
3.626873e+002,-9.774468e-004
3.627024e+002,-5.982205e-004
3.627175e+002,-2.229349e-004
3.627325e+002,1.310318e-004
3.627476e+002,4.295633e-004
3.627627e+002,6.303353e-004
3.627777e+002,6.979990e-004
3.627928e+002,6.144082e-004
3.628079e+002,3.859179e-004
3.628229e+002,3.972953e-005
3.628380e+002,-3.831586e-004
3.628531e+002,-8.363919e-004
3.628681e+002,-1.279308e-003
3.628832e+002,-1.679890e-003
3.628983e+002,-2.014938e-003
3.629133e+002,-2.267364e-003
3.629284e+002,-2.420312e-003
3.629435e+002,-2.459125e-003
3.629585e+002,-2.371148e-003
3.629736e+002,-2.151984e-003
3.629887e+002,-1.812785e-003
3.630037e+002,-1.385078e-003
3.630188e+002,-9.208783e-004
3.630339e+002,-4.846131e-004
3.630489e+002,-1.408631e-004
3.630640e+002,5.782275e-005
3.630791e+002,8.466572e-005
3.630941e+002,-5.668864e-005
3.631092e+002,-3.382331e-004
3.631243e+002,-7.188772e-004
3.631393e+002,-1.160459e-003
3.631544e+002,-1.639257e-003
3.631695e+002,-2.150137e-003
3.631845e+002,-2.703885e-003
3.631996e+002,-3.310627e-003
3.632147e+002,-3.965939e-003
3.632297e+002,-4.641737e-003
3.632448e+002,-5.287255e-003
3.632599e+002,-5.838916e-003
3.632749e+002,-6.238092e-003
3.632900e+002,-6.447630e-003
3.633051e+002,-6.465389e-003
3.633201e+002,-6.321763e-003
3.633352e+002,-6.069787e-003
3.633503e+002,-5.770454e-003
3.633653e+002,-5.478734e-003
3.633804e+002,-5.232457e-003
3.633954e+002,-5.049220e-003
3.634105e+002,-4.927075e-003
3.634256e+002,-4.850081e-003
3.634406e+002,-4.792540e-003
3.634557e+002,-4.721357e-003
3.634708e+002,-4.603577e-003
3.634858e+002,-4.413581e-003
3.635009e+002,-4.143660e-003
3.635160e+002,-3.809397e-003
3.635310e+002,-3.450257e-003
3.635461e+002,-3.126809e-003
3.635612e+002,-2.902233e-003
3.635762e+002,-2.822773e-003
3.635913e+002,-2.904241e-003
3.636064e+002,-3.126052e-003
3.636215e+002,-3.432538e-003
3.636365e+002,-3.753131e-003
3.636516e+002,-4.019093e-003
3.636667e+002,-4.181204e-003
3.636817e+002,-4.217826e-003
3.636968e+002,-4.130860e-003
3.637119e+002,-3.937932e-003
3.637269e+002,-3.660914e-003
3.637420e+002,-3.321314e-003
3.637570e+002,-2.939226e-003
3.637721e+002,-2.533612e-003
3.637872e+002,-2.127849e-003
3.638022e+002,-1.745963e-003
3.638173e+002,-1.405291e-003
3.638324e+002,-1.113432e-003
3.638474e+002,-8.634094e-004
3.638625e+002,-6.407371e-004
3.638776e+002,-4.302311e-004
3.638926e+002,-2.253524e-004
3.639077e+002,-3.598208e-005
3.639228e+002,1.182383e-004
3.639378e+002,2.199332e-004
3.639529e+002,2.653190e-004
3.639680e+002,2.695959e-004
3.639830e+002,2.652527e-004
3.639981e+002,2.857094e-004
3.640132e+002,3.474168e-004
3.640282e+002,4.371585e-004
3.640433e+002,5.130522e-004
3.640583e+002,5.205825e-004
3.640734e+002,4.159651e-004
3.640885e+002,1.873471e-004
3.641036e+002,-1.364577e-004
3.641186e+002,-4.923246e-004
3.641337e+002,-8.064623e-004
3.641488e+002,-1.023298e-003
3.641638e+002,-1.122686e-003
3.641789e+002,-1.123645e-003
3.641940e+002,-1.073111e-003
3.642090e+002,-1.021976e-003
3.642241e+002,-1.003927e-003
3.642392e+002,-1.021877e-003
3.642542e+002,-1.048618e-003
3.642693e+002,-1.043462e-003
3.642844e+002,-9.669007e-004
3.642994e+002,-7.967057e-004
3.643145e+002,-5.340573e-004
3.643296e+002,-2.019713e-004
3.643446e+002,1.640113e-004
3.643597e+002,5.230043e-004
3.643748e+002,8.375410e-004
3.643898e+002,1.074540e-003
3.644049e+002,1.210415e-003
3.644200e+002,1.234671e-003
3.644350e+002,1.153468e-003
3.644501e+002,9.928358e-004
3.644651e+002,7.933235e-004
3.644802e+002,6.019655e-004
3.644953e+002,4.580213e-004
3.645103e+002,3.755047e-004
3.645254e+002,3.380325e-004
3.645405e+002,3.004971e-004
3.645555e+002,2.042531e-004
3.645706e+002,-2.551314e-006
3.645857e+002,-3.426364e-004
3.646007e+002,-7.987232e-004
3.646158e+002,-1.315614e-003
3.646309e+002,-1.819120e-003
3.646459e+002,-2.236643e-003
3.646610e+002,-2.520731e-003
3.646761e+002,-2.665324e-003
3.646911e+002,-2.705531e-003
3.647062e+002,-2.707606e-003
3.647213e+002,-2.747282e-003
3.647363e+002,-2.884723e-003
3.647514e+002,-3.147171e-003
3.647665e+002,-3.519446e-003
3.647815e+002,-3.945583e-003
3.647966e+002,-4.345551e-003
3.648117e+002,-4.637771e-003
3.648267e+002,-4.761309e-003
3.648418e+002,-4.694185e-003
3.648569e+002,-4.457530e-003
3.648719e+002,-4.110249e-003
3.648870e+002,-3.729216e-003
3.649021e+002,-3.384278e-003
3.649171e+002,-3.120032e-003
3.649322e+002,-2.948770e-003
3.649473e+002,-2.851939e-003
3.649623e+002,-2.795976e-003
3.649774e+002,-2.747743e-003
3.649925e+002,-2.690022e-003
3.650075e+002,-2.622149e-003
3.650226e+002,-2.551564e-003
3.650377e+002,-2.484032e-003
3.650527e+002,-2.413722e-003
3.650678e+002,-2.322011e-003
3.650829e+002,-2.185777e-003
3.650979e+002,-1.991752e-003
3.651130e+002,-1.750748e-003
3.651281e+002,-1.500431e-003
3.651431e+002,-1.296850e-003
3.651582e+002,-1.198889e-003
3.651732e+002,-1.251193e-003
3.651883e+002,-1.468731e-003
3.652034e+002,-1.834661e-003
3.652184e+002,-2.303522e-003
3.652335e+002,-2.815070e-003
3.652486e+002,-3.304182e-003
3.652636e+002,-3.708388e-003
3.652787e+002,-3.975166e-003
3.652938e+002,-4.067250e-003
3.653088e+002,-3.966005e-003
3.653239e+002,-3.679017e-003
3.653390e+002,-3.246009e-003
3.653541e+002,-2.735627e-003
3.653691e+002,-2.233182e-003
3.653842e+002,-1.820605e-003
3.653993e+002,-1.553953e-003
3.654143e+002,-1.447729e-003
3.654294e+002,-1.474510e-003
3.654445e+002,-1.577922e-003
3.654595e+002,-1.694907e-003
3.654746e+002,-1.781438e-003
3.654897e+002,-1.824796e-003
3.655047e+002,-1.840303e-003
3.655198e+002,-1.858779e-003
3.655349e+002,-1.907935e-003
3.655499e+002,-1.997985e-003
3.655650e+002,-2.120760e-003
3.655800e+002,-2.259915e-003
3.655951e+002,-2.407428e-003
3.656102e+002,-2.572019e-003
3.656252e+002,-2.778198e-003
3.656403e+002,-3.050745e-003
3.656554e+002,-3.394338e-003
3.656704e+002,-3.778555e-003
3.656855e+002,-4.135258e-003
3.657006e+002,-4.376222e-003
3.657156e+002,-4.422601e-003
3.657307e+002,-4.234790e-003
3.657458e+002,-3.828447e-003
3.657608e+002,-3.273797e-003
3.657759e+002,-2.674347e-003
3.657910e+002,-2.133817e-003
3.658060e+002,-1.724677e-003
3.658211e+002,-1.470514e-003
3.658362e+002,-1.347391e-003
3.658512e+002,-1.300153e-003
3.658663e+002,-1.266820e-003
3.658814e+002,-1.204242e-003
3.658964e+002,-1.102724e-003
3.659115e+002,-9.868356e-004
3.659266e+002,-9.025274e-004
3.659416e+002,-8.990225e-004
3.659567e+002,-1.010340e-003
3.659718e+002,-1.240587e-003
3.659868e+002,-1.559467e-003
3.660019e+002,-1.911960e-003
3.660170e+002,-2.233083e-003
3.660320e+002,-2.465451e-003
3.660471e+002,-2.575511e-003
3.660622e+002,-2.560128e-003
3.660772e+002,-2.445946e-003
3.660923e+002,-2.275967e-003
3.661074e+002,-2.090325e-003
3.661224e+002,-1.913114e-003
3.661375e+002,-1.746953e-003
3.661526e+002,-1.576139e-003
3.661676e+002,-1.379893e-003
3.661827e+002,-1.148430e-003
3.661978e+002,-8.949885e-004
3.662128e+002,-6.545333e-004
3.662279e+002,-4.715064e-004
3.662430e+002,-3.852773e-004
3.662580e+002,-4.111313e-004
3.662731e+002,-5.331307e-004
3.662881e+002,-7.079279e-004
3.663032e+002,-8.782899e-004
3.663183e+002,-9.920589e-004
3.663333e+002,-1.015199e-003
3.663484e+002,-9.368808e-004
3.663635e+002,-7.690556e-004
3.663785e+002,-5.356789e-004
3.663936e+002,-2.664484e-004
3.664087e+002,8.416127e-006
3.664237e+002,2.607769e-004
3.664388e+002,4.611724e-004
3.664539e+002,5.825556e-004
3.664689e+002,6.047526e-004
3.664840e+002,5.221086e-004
3.664991e+002,3.479805e-004
3.665142e+002,1.137309e-004
3.665292e+002,-1.383126e-004
3.665443e+002,-3.682943e-004
3.665594e+002,-5.538135e-004
3.665744e+002,-6.943318e-004
3.665895e+002,-8.071898e-004
3.666046e+002,-9.187952e-004
3.666196e+002,-1.049147e-003
3.666347e+002,-1.202689e-003
3.666497e+002,-1.367639e-003
3.666648e+002,-1.521233e-003
3.666799e+002,-1.645199e-003
3.666949e+002,-1.731211e-003
3.667100e+002,-1.783253e-003
3.667251e+002,-1.812488e-003
3.667401e+002,-1.826742e-003
3.667552e+002,-1.822585e-003
3.667703e+002,-1.782626e-003
3.667853e+002,-1.683322e-003
3.668004e+002,-1.509380e-003
3.668155e+002,-1.261831e-003
3.668305e+002,-9.646195e-004
3.668456e+002,-6.617125e-004
3.668607e+002,-4.053052e-004
3.668757e+002,-2.438643e-004
3.668908e+002,-2.090586e-004
3.669059e+002,-3.102226e-004
3.669209e+002,-5.361753e-004
3.669360e+002,-8.574902e-004
3.669510e+002,-1.230477e-003
3.669661e+002,-1.605422e-003
3.669812e+002,-1.931752e-003
3.669963e+002,-2.163622e-003
3.670113e+002,-2.267364e-003
3.670264e+002,-2.228171e-003
3.670415e+002,-2.053589e-003
3.670565e+002,-1.769888e-003
3.670716e+002,-1.413052e-003
3.670867e+002,-1.018042e-003
3.671017e+002,-6.093381e-004
3.671168e+002,-1.974009e-004
3.671319e+002,2.180104e-004
3.671469e+002,6.406551e-004
3.671620e+002,1.065572e-003
3.671771e+002,1.477040e-003
3.671921e+002,1.850164e-003
3.672072e+002,2.156573e-003
3.672223e+002,2.372371e-003
3.672373e+002,2.483692e-003
3.672524e+002,2.484825e-003
3.672675e+002,2.375003e-003
3.672825e+002,2.152677e-003
3.672976e+002,1.815792e-003
3.673127e+002,1.366840e-003
3.673277e+002,8.200460e-004
3.673428e+002,2.069714e-004
3.673578e+002,-4.268548e-004
3.673729e+002,-1.029612e-003
3.673880e+002,-1.557057e-003
3.674030e+002,-1.988058e-003
3.674181e+002,-2.325636e-003
3.674332e+002,-2.591453e-003
3.674482e+002,-2.810856e-003
3.674633e+002,-2.999547e-003
3.674784e+002,-3.154375e-003
3.674934e+002,-3.256171e-003
3.675085e+002,-3.283268e-003
3.675236e+002,-3.228775e-003
3.675386e+002,-3.109340e-003
3.675537e+002,-2.963546e-003
3.675688e+002,-2.839759e-003
3.675838e+002,-2.778033e-003
3.675989e+002,-2.794198e-003
3.676140e+002,-2.873894e-003
3.676290e+002,-2.979902e-003
3.676441e+002,-3.070486e-003
3.676592e+002,-3.114933e-003
3.676742e+002,-3.103484e-003
3.676893e+002,-3.048804e-003
3.677044e+002,-2.977368e-003
3.677194e+002,-2.915266e-003
3.677345e+002,-2.877778e-003
3.677496e+002,-2.864710e-003
3.677646e+002,-2.863163e-003
3.677797e+002,-2.852663e-003
3.677948e+002,-2.810527e-003
3.678098e+002,-2.717122e-003
3.678249e+002,-2.559503e-003
3.678400e+002,-2.333282e-003
3.678550e+002,-2.045510e-003
3.678701e+002,-1.715634e-003
3.678852e+002,-1.376953e-003
3.679002e+002,-1.067657e-003
3.679153e+002,-8.199225e-004
3.679304e+002,-6.496038e-004
3.679454e+002,-5.484857e-004
3.679605e+002,-4.864996e-004
3.679756e+002,-4.243060e-004
3.679906e+002,-3.312803e-004
3.680057e+002,-2.052169e-004
3.680208e+002,-7.418078e-005
3.680358e+002,1.020540e-005
3.680509e+002,-7.355694e-006
3.680659e+002,-1.600410e-004
3.680810e+002,-4.456891e-004
3.680961e+002,-8.226013e-004
3.681111e+002,-1.224431e-003
3.681262e+002,-1.585944e-003
3.681413e+002,-1.863299e-003
3.681563e+002,-2.045708e-003
3.681714e+002,-2.152577e-003
3.681865e+002,-2.218150e-003
3.682015e+002,-2.270067e-003
3.682166e+002,-2.318089e-003
3.682317e+002,-2.349167e-003
3.682468e+002,-2.337929e-003
3.682618e+002,-2.259816e-003
3.682769e+002,-2.103251e-003
3.682920e+002,-1.876397e-003
3.683070e+002,-1.607633e-003
3.683221e+002,-1.337547e-003
3.683372e+002,-1.109929e-003
3.683522e+002,-9.666362e-004
3.683673e+002,-9.418402e-004
3.683824e+002,-1.055526e-003
3.683974e+002,-1.308082e-003
3.684125e+002,-1.676127e-003
3.684276e+002,-2.110670e-003
3.684426e+002,-2.541451e-003
3.684577e+002,-2.890351e-003
3.684727e+002,-3.090029e-003
3.684878e+002,-3.103188e-003
3.685029e+002,-2.932545e-003
3.685179e+002,-2.618592e-003
3.685330e+002,-2.226391e-003
3.685481e+002,-1.824597e-003
3.685631e+002,-1.465165e-003
3.685782e+002,-1.172025e-003
3.685933e+002,-9.426668e-004
3.686083e+002,-7.587359e-004
3.686234e+002,-5.993786e-004
3.686385e+002,-4.502238e-004
3.686535e+002,-3.071102e-004
3.686686e+002,-1.720641e-004
3.686837e+002,-4.525874e-005
3.686987e+002,7.701034e-005
3.687138e+002,2.020984e-004
3.687289e+002,3.318648e-004
3.687439e+002,4.563629e-004
3.687590e+002,5.552174e-004
3.687741e+002,6.012355e-004
3.687891e+002,5.683223e-004
3.688042e+002,4.441237e-004
3.688193e+002,2.327627e-004
3.688343e+002,-4.665022e-005
3.688494e+002,-3.721346e-004
3.688645e+002,-7.279409e-004
3.688795e+002,-1.107186e-003
3.688946e+002,-1.514167e-003
3.689097e+002,-1.953094e-003
3.689247e+002,-2.418664e-003
3.689398e+002,-2.890351e-003
3.689549e+002,-3.333611e-003
3.689699e+002,-3.710852e-003
3.689850e+002,-3.991647e-003
3.690001e+002,-4.160266e-003
3.690151e+002,-4.219926e-003
3.690302e+002,-4.185732e-003
3.690453e+002,-4.076638e-003
3.690603e+002,-3.909267e-003
3.690754e+002,-3.692980e-003
3.690905e+002,-3.437831e-003
3.691055e+002,-3.156283e-003
3.691206e+002,-2.867903e-003
3.691357e+002,-2.599555e-003
3.691507e+002,-2.378397e-003
3.691658e+002,-2.223095e-003
3.691808e+002,-2.136487e-003
3.691959e+002,-2.104042e-003
3.692110e+002,-2.098766e-003
3.692260e+002,-2.089764e-003
3.692411e+002,-2.049533e-003
3.692562e+002,-1.961308e-003
3.692712e+002,-1.819120e-003
3.692863e+002,-1.626516e-003
3.693014e+002,-1.390693e-003
3.693164e+002,-1.120868e-003
3.693315e+002,-8.292817e-004
3.693466e+002,-5.297220e-004
3.693616e+002,-2.380360e-004
3.693767e+002,2.753526e-005
3.693918e+002,2.496705e-004
3.694069e+002,4.152686e-004
3.694219e+002,5.183931e-004
3.694370e+002,5.609238e-004
3.694521e+002,5.495111e-004
3.694671e+002,4.949400e-004
3.694822e+002,4.093651e-004
3.694973e+002,3.040118e-004
3.695123e+002,1.873140e-004
3.695274e+002,6.421852e-005
3.695424e+002,-6.334767e-005
3.695575e+002,-1.959105e-004
3.695726e+002,-3.380344e-004
3.695876e+002,-4.938801e-004
3.696027e+002,-6.636314e-004
3.696178e+002,-8.428405e-004
3.696328e+002,-1.020158e-003
3.696479e+002,-1.181112e-003
3.696630e+002,-1.312343e-003
3.696780e+002,-1.406546e-003
3.696931e+002,-1.468467e-003
3.697082e+002,-1.514134e-003
3.697232e+002,-1.565806e-003
3.697383e+002,-1.645694e-003
3.697534e+002,-1.771472e-003
3.697684e+002,-1.952105e-003
3.697835e+002,-2.188151e-003
3.697986e+002,-2.473226e-003
3.698136e+002,-2.798708e-003
3.698287e+002,-3.151184e-003
3.698438e+002,-3.511986e-003
3.698588e+002,-3.857019e-003
3.698739e+002,-4.158429e-003
3.698890e+002,-4.391704e-003
3.699040e+002,-4.544496e-003
3.699191e+002,-4.622560e-003
3.699342e+002,-4.653506e-003
3.699492e+002,-4.674452e-003
3.699643e+002,-4.716768e-003
3.699794e+002,-4.788771e-003
3.699944e+002,-4.866529e-003
3.700095e+002,-4.897950e-003
3.700246e+002,-4.821050e-003
3.700396e+002,-4.589480e-003
3.700547e+002,-4.197317e-003
3.700698e+002,-3.687198e-003
3.700848e+002,-3.142763e-003
3.700999e+002,-2.663546e-003
3.701150e+002,-2.334073e-003
3.701300e+002,-2.198206e-003
3.701451e+002,-2.248675e-003
3.701602e+002,-2.432602e-003
3.701752e+002,-2.674248e-003
3.701903e+002,-2.897658e-003
3.702054e+002,-3.046731e-003
3.702204e+002,-3.093714e-003
3.702355e+002,-3.036861e-003
3.702505e+002,-2.891174e-003
3.702656e+002,-2.678529e-003
3.702807e+002,-2.418664e-003
3.702957e+002,-2.133256e-003
3.703108e+002,-1.841854e-003
3.703259e+002,-1.564056e-003
3.703409e+002,-1.318223e-003
3.703560e+002,-1.118588e-003
3.703711e+002,-9.704712e-004
3.703861e+002,-8.697254e-004
3.704012e+002,-8.052386e-004
3.704163e+002,-7.649873e-004
3.704313e+002,-7.386251e-004
3.704464e+002,-7.199689e-004
3.704615e+002,-7.077294e-004
3.704765e+002,-7.036274e-004
3.704916e+002,-7.106735e-004
3.705067e+002,-7.331342e-004
3.705217e+002,-7.761336e-004
3.705368e+002,-8.476687e-004
3.705519e+002,-9.555939e-004
3.705669e+002,-1.102328e-003
3.705820e+002,-1.280861e-003
3.705971e+002,-1.473916e-003
3.706121e+002,-1.657016e-003
3.706272e+002,-1.805988e-003
3.706423e+002,-1.906748e-003
3.706573e+002,-1.963881e-003
3.706724e+002,-1.998249e-003
3.706875e+002,-2.038287e-003
3.707025e+002,-2.109351e-003
3.707176e+002,-2.224051e-003
3.707327e+002,-2.378727e-003
3.707477e+002,-2.557757e-003
3.707628e+002,-2.744385e-003
3.707779e+002,-2.929813e-003
3.707929e+002,-3.111248e-003
3.708080e+002,-3.285669e-003
3.708231e+002,-3.439737e-003
3.708381e+002,-3.539264e-003
3.708532e+002,-3.533118e-003
3.708683e+002,-3.367707e-003
3.708833e+002,-3.008727e-003
3.708984e+002,-2.466340e-003
3.709135e+002,-1.800048e-003
3.709285e+002,-1.107021e-003
3.709436e+002,-4.987784e-004
3.709586e+002,-6.599799e-005
3.709737e+002,1.481676e-004
3.709888e+002,1.564871e-004
3.710038e+002,2.024537e-005
3.710189e+002,-1.792513e-004
3.710340e+002,-3.661755e-004
3.710490e+002,-4.909345e-004
3.710641e+002,-5.392198e-004
3.710792e+002,-5.250558e-004
3.710942e+002,-4.768021e-004
3.711093e+002,-4.220550e-004
3.711244e+002,-3.794840e-004
3.711395e+002,-3.594549e-004
3.711545e+002,-3.642223e-004
3.711696e+002,-3.911037e-004
3.711847e+002,-4.359576e-004
3.711997e+002,-4.919606e-004
3.712148e+002,-5.513317e-004
3.712299e+002,-6.077829e-004
3.712449e+002,-6.598929e-004
3.712600e+002,-7.175871e-004
3.712751e+002,-7.980948e-004
3.712901e+002,-9.208783e-004
3.713052e+002,-1.096941e-003
3.713203e+002,-1.320205e-003
3.713353e+002,-1.565145e-003
3.713504e+002,-1.794010e-003
3.713654e+002,-1.970609e-003
3.713805e+002,-2.078783e-003
3.713956e+002,-2.129728e-003
3.714106e+002,-2.159929e-003
3.714257e+002,-2.218974e-003
3.714408e+002,-2.350353e-003
3.714558e+002,-2.574029e-003
3.714709e+002,-2.881201e-003
3.714860e+002,-3.237359e-003
3.715010e+002,-3.595789e-003
3.715161e+002,-3.911007e-003
3.715312e+002,-4.146450e-003
3.715462e+002,-4.277084e-003
3.715613e+002,-4.288140e-003
3.715764e+002,-4.170440e-003
3.715914e+002,-3.922237e-003
3.716065e+002,-3.554021e-003
3.716216e+002,-3.094010e-003
3.716366e+002,-2.585952e-003
3.716517e+002,-2.079608e-003
3.716668e+002,-1.616414e-003
3.716818e+002,-1.215576e-003
3.716969e+002,-8.677744e-004
3.717120e+002,-5.429924e-004
3.717270e+002,-2.093235e-004
3.717421e+002,1.439913e-004
3.717572e+002,4.952717e-004
3.717722e+002,7.933567e-004
3.717873e+002,9.771942e-004
3.718024e+002,1.002101e-003
3.718174e+002,8.631042e-004
3.718325e+002,6.010364e-004
3.718476e+002,2.889587e-004
3.718626e+002,2.021181e-006
3.718777e+002,-2.104496e-004
3.718928e+002,-3.425371e-004
3.719078e+002,-4.324489e-004
3.719229e+002,-5.407421e-004
3.719380e+002,-7.231775e-004
3.719530e+002,-1.007596e-003
3.719681e+002,-1.383823e-003
3.719832e+002,-1.812257e-003
3.719982e+002,-2.240698e-003
3.720133e+002,-2.623796e-003
3.720284e+002,-2.935672e-003
3.720434e+002,-3.170164e-003
3.720585e+002,-3.333776e-003
3.720735e+002,-3.437666e-003
3.720886e+002,-3.490424e-003
3.721037e+002,-3.503473e-003
3.721187e+002,-3.491607e-003
3.721338e+002,-3.475008e-003
3.721489e+002,-3.475994e-003
3.721639e+002,-3.508206e-003
3.721790e+002,-3.567823e-003
3.721941e+002,-3.628812e-003
3.722091e+002,-3.649776e-003
3.722242e+002,-3.590038e-003
3.722393e+002,-3.424846e-003
3.722543e+002,-3.157566e-003
3.722694e+002,-2.818296e-003
3.722845e+002,-2.452074e-003
3.722996e+002,-2.099657e-003
3.723146e+002,-1.782362e-003
3.723297e+002,-1.498747e-003
3.723448e+002,-1.234871e-003
3.723598e+002,-9.791328e-004
3.723749e+002,-7.370043e-004
3.723900e+002,-5.373666e-004
3.724050e+002,-4.223199e-004
3.724201e+002,-4.294367e-004
3.724352e+002,-5.713518e-004
3.724502e+002,-8.212454e-004
3.724653e+002,-1.117465e-003
3.724803e+002,-1.379298e-003
3.724954e+002,-1.530280e-003
3.725105e+002,-1.525096e-003
3.725255e+002,-1.361990e-003
3.725406e+002,-1.081935e-003
3.725557e+002,-7.556929e-004
3.725707e+002,-4.590614e-004
3.725858e+002,-2.549578e-004
3.726009e+002,-1.765685e-004
3.726159e+002,-2.206498e-004
3.726310e+002,-3.571375e-004
3.726461e+002,-5.412054e-004
3.726611e+002,-7.308848e-004
3.726762e+002,-8.999152e-004
3.726913e+002,-1.045379e-003
3.727063e+002,-1.187423e-003
3.727214e+002,-1.356210e-003
3.727365e+002,-1.577823e-003
3.727515e+002,-1.861056e-003
3.727666e+002,-2.188975e-003
3.727817e+002,-2.521160e-003
3.727967e+002,-2.806642e-003
3.728118e+002,-3.001028e-003
3.728269e+002,-3.086673e-003
3.728419e+002,-3.077560e-003
3.728570e+002,-3.015999e-003
3.728721e+002,-2.959005e-003
3.728871e+002,-2.957261e-003
3.729022e+002,-3.038703e-003
3.729173e+002,-3.202727e-003
3.729323e+002,-3.423564e-003
3.729474e+002,-3.667156e-003
3.729625e+002,-3.903980e-003
3.729775e+002,-4.118225e-003
3.729926e+002,-4.308809e-003
3.730077e+002,-4.482848e-003
3.730227e+002,-4.642655e-003
3.730378e+002,-4.780579e-003
3.730529e+002,-4.878357e-003
3.730679e+002,-4.915969e-003
3.730830e+002,-4.880094e-003
3.730981e+002,-4.771763e-003
3.731131e+002,-4.606167e-003
3.731282e+002,-4.409055e-003
3.731432e+002,-4.207293e-003
3.731583e+002,-4.021817e-003
3.731734e+002,-3.864343e-003
3.731884e+002,-3.742060e-003
3.732035e+002,-3.659731e-003
3.732186e+002,-3.620861e-003
3.732336e+002,-3.627695e-003
3.732487e+002,-3.677374e-003
3.732638e+002,-3.754839e-003
3.732788e+002,-3.831961e-003
3.732939e+002,-3.871732e-003
3.733090e+002,-3.838595e-003
3.733240e+002,-3.704742e-003
3.733391e+002,-3.458343e-003
3.733542e+002,-3.103682e-003
3.733692e+002,-2.658968e-003
3.733843e+002,-2.151159e-003
3.733994e+002,-1.611628e-003
3.734144e+002,-1.074796e-003
3.734295e+002,-5.791942e-004
3.734446e+002,-1.643800e-004
3.734596e+002,1.356388e-004
3.734747e+002,3.010276e-004
3.734898e+002,3.361092e-004
3.735048e+002,2.736077e-004
3.735199e+002,1.689502e-004
